location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address
11747,1900,,,Aa,Street,,Weld County,1900 Aa St,,Greeley,Colorado,80631,CO,"1900 AA ST, GREELEY, CO 80631",40.46648299980047,-104.70958199985157,POINT (-104.7095819998516 40.46648299980047),"1900,  Aa Street , Greeley, Weld County, Colorado, 80631, United States"
11947,2120,,,Academy,Circle,,El Paso County,2120 Academy Cir,STE G,Colorado Spgs,Colorado,80909,CO,"2120 ACADEMY CIR STE G, COLORADO SPGS, CO 80909",38.86316000014764,-104.755055999633,POINT (-104.755055999633 38.86316000014764),"2120,  Academy Circle , Colorado Spgs, El Paso County, Colorado, 80909, United States"
2266,868,,,Asylum,Avenue,,Hartford County,868 Asylum Ave,,Hartford,Connecticut,6105,CT,"868 ASYLUM AVE, HARTFORD, CT 06105",41.77019799980526,-72.69355399970054,POINT (-72.69355399970054 41.77019799980526),"868,  Asylum Avenue , Hartford, Hartford County, Connecticut, 6105, United States"
3066,39,,,Court,Street,,Hartford County,39 Court St,,New Britain,Connecticut,6051,CT,"39 COURT ST, NEW BRITAIN, CT 06051",41.666555999717865,-72.78319499993232,POINT (-72.78319499993232 41.66655599971786),"39,  Court Street , New Britain, Hartford County, Connecticut, 6051, United States"
2448,464,,,Round Hill,Road,,Fairfield County,464 Round Hill Rd,,Greenwich,Connecticut,6831,CT,"464 ROUND HILL RD, GREENWICH, CT 06831",41.10500300028668,-73.66817799974632,POINT (-73.66817799974632 41.10500300028668),"464,  Round Hill Road , Greenwich, Fairfield County, Connecticut, 6831, United States"
32935,3,,,Corporate,Drive,,Fairfield County,3 Corporate Dr,,Shelton,Connecticut,6484,CT,"3 Corporate Dr, Shelton, CT 06484",41.27724899987681,-73.13015700025018,POINT (-73.13015700025018 41.27724899987681),"3,  Corporate Drive , Shelton, Fairfield County, Connecticut, 6484, United States"
2501,1184,,,Dixwell,Avenue,,New Haven County,1184 Dixwell Ave,,Hamden,Connecticut,6514,CT,"1184 DIXWELL AVE, HAMDEN, CT 06514",41.3454700001855,-72.93415200018671,POINT (-72.93415200018671 41.3454700001855),"1184,  Dixwell Avenue , Hamden, New Haven County, Connecticut, 6514, United States"
2420,128,,Route,2,,,New London County,128 Route 2,,Preston,Connecticut,6365,CT,"128 ROUTE 2, PRESTON, CT 06365",41.50255499972494,-72.0373359997848,POINT (-72.0373359997848 41.50255499972494),"128, Route 2  , Preston, New London County, Connecticut, 6365, United States"
29598,90,,,Hamilton,Street,,New Haven County,90 Hamilton St,,New Haven,Connecticut,6511,CT,"90 Hamilton St, New Haven, CT 06511",41.30520599977173,-72.91305900036011,POINT (-72.91305900036011 41.30520599977173),"90,  Hamilton Street , New Haven, New Haven County, Connecticut, 6511, United States"
2378,837,,,Fairfield,Avenue,,Fairfield County,837 Fairfield Ave,,Bridgeport,Connecticut,6604,CT,"837 FAIRFIELD AVE, BRIDGEPORT, CT 06604",41.17449200025001,-73.20079899963376,POINT (-73.20079899963376 41.17449200025001),"837,  Fairfield Avenue , Bridgeport, Fairfield County, Connecticut, 6604, United States"
2765,10,,,Outlook,Street,,Fairfield County,10 Outlook St,,Stamford,Connecticut,6902,CT,"10 OUTLOOK ST, STAMFORD, CT 06902",41.04097599998059,-73.55993099992507,POINT (-73.55993099992507 41.04097599998059),"10,  Outlook Street , Stamford, Fairfield County, Connecticut, 6902, United States"
2956,119,,,Park,Road,,Hartford County,119 Park Rd,,West Hartford,Connecticut,6119,CT,"119 PARK RD, WEST HARTFORD, CT 06119",41.75753300017664,-72.72006700006524,POINT (-72.72006700006524 41.75753300017664),"119,  Park Road , West Hartford, Hartford County, Connecticut, 6119, United States"
34399,525,,,Capital,Circle,Northeast,Leon County,525 Capital Cir Ne,,Tallahassee,Florida,32301,FL,"525 CAPITAL CIR NE, TALLAHASSEE, FL 32301",30.445115946438587,-84.22512831893661,POINT (-84.22512831893661 30.44511594643859),"525,  Capital Circle Northeast, Tallahassee, Leon County, Florida, 32301, United States"
30183,3040,,,Edison,Avenue,,Duval County,3040 Edison Ave,,Jacksonville,Florida,32254,FL,"3040 Edison Ave, Jacksonville, FL 32254",30.322735999847502,-81.70641100030609,POINT (-81.70641100030609 30.3227359998475),"3040,  Edison Avenue , Jacksonville, Duval County, Florida, 32254, United States"
38967,2800,,,R J Hendley,Avenue,,Palm Beach County,2800 R J Hendley Ave,,Riviera Beach,Florida,33404,FL,"2800 R J HENDLEY AVE, RIVIERA BEACH, FL 33404",26.786084445374648,-80.07853673400601,POINT (-80.07853673400601 26.78608444537465),"2800,  R J Hendley Avenue , Riviera Beach, Palm Beach County, Florida, 33404, United States"
17866,10933,,,Marks,Way,,Broward County,10933 Marks Way,,Miramar,Florida,33025,FL,"10933 MARKS WAY, MIRAMAR, FL 33025",25.977049367000063,-80.29143325299998,POINT (-80.29143325299998 25.97704936700006),"10933,  Marks Way , Miramar, Broward County, Florida, 33025, United States"
40025,1900,,,12th,Street,North,Pinellas County,1900 12Th St N,,St Petersburg,Florida,33704,FL,"1900 12TH ST N, ST PETERSBURG, FL 33704",27.79018790009063,-82.65083511822843,POINT (-82.65083511822843 27.79018790009063),"1900,  12th Street North, St Petersburg, Pinellas County, Florida, 33704, United States"
34619,8501,,,Hampton Springs,Road,,Taylor County,8501 Hampton Springs Road,,Perry,Florida,32348,FL,"8501 HAMPTON SPRINGS ROAD, PERRY, FL 32348",30.036781846655813,-83.71506622806486,POINT (-83.71506622806486 30.03678184665581),"8501,  Hampton Springs Road , Perry, Taylor County, Florida, 32348, United States"
36639,5600,Northwest,,9th,Avenue,,Broward County,5600 Northwest 9Th Avenue,,Fort Lauderdale,Florida,33309,FL,"5600 NORTHWEST 9TH AVENUE, FORT LAUDERDALE, FL 33309",26.19624299413685,-80.15399951537731,POINT (-80.15399951537731 26.19624299413685),"5600,Northwest  9th Avenue , Fort Lauderdale, Broward County, Florida, 33309, United States"
18299,100,,,College,Boulevard,,Okaloosa County,100 College Boulevard,,Niceville,Florida,32578,FL,"100 COLLEGE BOULEVARD, NICEVILLE, FL 32578",30.53714800000005,-86.47546699999998,POINT (-86.47546699999998 30.53714800000005),"100,  College Boulevard , Niceville, Okaloosa County, Florida, 32578, United States"
35949,110,,,Raby,Avenue,,Escambia County,110 Raby Ave,,Pensacola,Florida,32509,FL,"110 RABY AVE, PENSACOLA, FL 32509",30.46346322475513,-87.33915312093222,POINT (-87.33915312093222 30.46346322475513),"110,  Raby Avenue , Pensacola, Escambia County, Florida, 32509, United States"
38831,6491,West,,2nd,Avenue,,Miami-Dade County,6491 W 2Nd Ave,,Hialeah,Florida,33012,FL,"6491 W 2ND AVE, HIALEAH, FL 33012",25.881137630887192,-80.28722974216161,POINT (-80.28722974216161 25.88113763088719),"6491,West  2nd Avenue , Hialeah, Miami-Dade County, Florida, 33012, United States"
41386,1740,,,Walton,Way,,Richmond County,1740 Walton Way,,Augusta,Georgia,30904,GA,"1740 WALTON WAY, AUGUSTA, GA 30904",33.474023333047406,-81.99747648191317,POINT (-81.99747648191317 33.47402333304741),"1740,  Walton Way , Augusta, Richmond County, Georgia, 30904, United States"
40256,475,South,,Deshon,Road,,DeKalb County,475 S Deshon Rd,,Lithonia,Georgia,30058,GA,"475 S DESHON RD, LITHONIA, GA 30058",33.78398437814138,-84.10268435728157,POINT (-84.10268435728157 33.78398437814138),"475,South  Deshon Road , Lithonia, DeKalb County, Georgia, 30058, United States"
30070,62,,,Lake Mirror,Road,,Clayton County,62 Lake Mirror Rd,,Forest Park,Georgia,30297,GA,"62 Lake Mirror Rd, Forest Park, GA 30297",33.62727999989701,-84.3884689999645,POINT (-84.3884689999645 33.62727999989701),"62,  Lake Mirror Road , Forest Park, Clayton County, Georgia, 30297, United States"
39045,4359,,,Dasher,Road,,Lowndes County,4359 Dasher Rd,,Valdosta,Georgia,31601,GA,"4359 DASHER RD, VALDOSTA, GA 31601",30.74864546783945,-83.22180448529132,POINT (-83.22180448529132 30.74864546783945),"4359,  Dasher Road , Valdosta, Lowndes County, Georgia, 31601, United States"
39013,2270,,,Meadowchurch,Road,,Gwinnett County,2270 Meadowchurch Rd,,Duluth,Georgia,30097,GA,"2270 MEADOWCHURCH RD, DULUTH, GA 30097",33.97936389810717,-84.10046127578673,POINT (-84.10046127578673 33.97936389810717),"2270,  Meadowchurch Road , Duluth, Gwinnett County, Georgia, 30097, United States"
36932,6840,West,,Church,Street,,Douglas County,6840 W Church St,,Douglasville,Georgia,30134,GA,"6840 W CHURCH ST, DOUGLASVILLE, GA 30134",33.748035205486154,-84.75264246941,POINT (-84.75264246941001 33.74803520548615),"6840,West  Church Street , Douglasville, Douglas County, Georgia, 30134, United States"
38985,9500,,,Medlock Bridge,Road,,Fulton County,9500 Medlock Bridge Rd,,Johns Creek,Georgia,30097,GA,"9500 MEDLOCK BRIDGE RD, JOHNS CREEK, GA 30097",34.012830396890145,-84.1960442067198,POINT (-84.1960442067198 34.01283039689014),"9500,  Medlock Bridge Road , Johns Creek, Fulton County, Georgia, 30097, United States"
40288,2120,,,Forrest Park,Road,Southeast,Fulton County,2120 Forrest Park Rd Se,,Atlanta,Georgia,30315,GA,"2120 FORREST PARK RD SE, ATLANTA, GA 30315",33.69560109430043,-84.35925965507056,POINT (-84.35925965507056 33.69560109430043),"2120,  Forrest Park Road Southeast, Atlanta, Fulton County, Georgia, 30315, United States"
29737,915,,,Key,Street,,Bibb County,915 Key St,,Macon,Georgia,31204,GA,"915 KEY ST, MACON, GA 31204",32.81844500032315,-83.6757279998521,POINT (-83.6757279998521 32.81844500032315),"915,  Key Street , Macon, Bibb County, Georgia, 31204, United States"
30945,3205,,,Hartley Bridge,Road,,Bibb County,3205 Hartley Bridge Rd,,Macon,Georgia,31216,GA,"3205 Hartley Bridge Rd, Macon, GA 31216",32.74710600011787,-83.67801500007269,POINT (-83.67801500007269 32.74710600011787),"3205,  Hartley Bridge Road , Macon, Bibb County, Georgia, 31216, United States"
18016,1128,,,Nuuanu,Avenue,,Honolulu County,1128 Nuuanu Avenue,,Honolulu,Hawaii,96817,HI,"1128 NUUANU AVENUE, HONOLULU, HI 96817",21.31153892000002,-157.86153027999995,POINT (-157.86153028 21.31153892000002),"1128,  Nuuanu Avenue , Honolulu, Honolulu County, Hawaii, 96817, United States"
30767,2199,,,Kalia,Road,,Honolulu County,2199 Kalia Rd,,Honolulu,Hawaii,96815,HI,"2199 Kalia Rd, Honolulu, HI 96815",21.278222000027377,-157.83243799981207,POINT (-157.8324379998121 21.27822200002738),"2199,  Kalia Road , Honolulu, Honolulu County, Hawaii, 96815, United States"
32413,1259,,,Aala,Street,,Honolulu County,1259 Aala St,Ste 206,Honolulu,Hawaii,96817,HI,"1259 Aala St Ste 206, Honolulu, HI 96817",21.316107000275696,-157.86173399979157,POINT (-157.8617339997916 21.3161070002757),"1259,  Aala Street , Honolulu, Honolulu County, Hawaii, 96817, United States"
30772,101,,,Pakaula,Street,,Maui County,101 Pakaula St,,Kahului,Hawaii,96732,HI,"101 Pakaula St, Kahului, HI 96732",20.877921000020443,-156.45516600002614,POINT (-156.4551660000261 20.87792100002044),"101,  Pakaula Street , Kahului, Maui County, Hawaii, 96732, United States"
30898,69,North,,Market,Street,,Maui County,69 N Market St,,Wailuku,Hawaii,96793,HI,"69 N Market St, Wailuku, HI 96793",20.88812999958747,-156.5020449999462,POINT (-156.5020449999462 20.88812999958747),"69,North  Market Street , Wailuku, Maui County, Hawaii, 96793, United States"
39141,55,,,Makaena,Place,,Maui County,55 Makaena Pl,,Makawao,Hawaii,96768,HI,"55 MAKAENA PL, MAKAWAO, HI 96768",20.82707487360575,-156.330697618063,POINT (-156.330697618063 20.82707487360575),"55,  Makaena Place , Makawao, Maui County, Hawaii, 96768, United States"
41965,4431,,,Nuhou,Street,,Kauai County,4431 Nuhou St,,Lihue,Hawaii,96766,HI,"4431 NUHOU ST, LIHUE, HI 96766",21.96720411299375,-159.38817979278895,POINT (-159.3881797927889 21.96720411299375),"4431,  Nuhou Street , Lihue, Kauai County, Hawaii, 96766, United States"
30769,3375,,,Koapaka,Street,,Honolulu County,3375 Koapaka St,Ste D198,Honolulu,Hawaii,96819,HI,"3375 Koapaka St Ste D198, Honolulu, HI 96819",21.33599599977872,-157.91775300019808,POINT (-157.9177530001981 21.33599599977872),"3375,  Koapaka Street , Honolulu, Honolulu County, Hawaii, 96819, United States"
27268,4800,,,Kawaihau,Road,,Kauai County,4800 Kawaihau Road,,Kapaa,Hawaii,96746,HI,"4800 KAWAIHAU ROAD, KAPAA, HI 96746",22.08782195,-159.31287536,POINT (-159.31287536 22.08782195),"4800,  Kawaihau Road , Kapaa, Kauai County, Hawaii, 96746, United States"
27274,1,,,Kamani,Street,,Hawaii County,1 Kamani Street,,Pahala,Hawaii,96777,HI,"1 KAMANI STREET, PAHALA, HI 96777",19.1996625400001,-155.47213604,POINT (-155.47213604 19.1996625400001),"1,  Kamani Street , Pahala, Hawaii County, Hawaii, 96777, United States"
17595,2600,South,,9th,Street,,Pottawattamie County,2600 South 9Th St,,Council Bluffs,Iowa,51501,IA,"2600 SOUTH 9TH ST, COUNCIL BLUFFS, IA 51501",41.261223787000056,-95.85094491399995,POINT (-95.85094491399995 41.26122378700006),"2600,South  9th Street , Council Bluffs, Pottawattamie County, Iowa, 51501, United States"
27674,350,North,,Grandview,Avenue,,Dubuque County,350 North Grandview Avenue,,Dubuque,Iowa,52001,IA,"350 NORTH GRANDVIEW AVENUE, DUBUQUE, IA 52001",42.4962569800001,-90.68615902,POINT (-90.68615902000001 42.4962569800001),"350,North  Grandview Avenue , Dubuque, Dubuque County, Iowa, 52001, United States"
34316,822,,,Douglas,Street,,Woodbury County,822 Douglas Street,,Sioux City,Iowa,51101,IA,"822 DOUGLAS STREET, SIOUX CITY, IA 51101",42.49931480551528,-96.40569753928288,POINT (-96.40569753928288 42.49931480551528),"822,  Douglas Street , Sioux City, Woodbury County, Iowa, 51101, United States"
34250,211,South,,6th,Street,,Mitchell County,211 South 6Th Street,,Osage,Iowa,50461,IA,"211 SOUTH 6TH STREET, OSAGE, IA 50461",43.28258523760776,-92.81337211032913,POINT (-92.81337211032913 43.28258523760776),"211,South  6th Street , Osage, Mitchell County, Iowa, 50461, United States"
34179,17262,,,Lark,Avenue,,Cerro Gordo County,17262 Lark Avenue,,Mason City,Iowa,50401,IA,"17262 LARK AVENUE, MASON CITY, IA 50401",43.14430909857224,-93.28214004414184,POINT (-93.28214004414184 43.14430909857224),"17262,  Lark Avenue , Mason City, Cerro Gordo County, Iowa, 50401, United States"
34195,200,North,,5th,Street,,Guthrie County,200 North 5Th Street,,Guthrie Center,Iowa,50115,IA,"200 NORTH 5TH STREET, GUTHRIE CENTER, IA 50115",41.67858185992683,-94.5018778882514,POINT (-94.5018778882514 41.67858185992683),"200,North  5th Street , Guthrie Center, Guthrie County, Iowa, 50115, United States"
33735,1315,South,,B,Avenue,,Story County,1315 South B Avenue,,Nevada,Iowa,50201,IA,"1315 SOUTH B AVENUE, NEVADA, IA 50201",42.01123412218706,-93.44237807431078,POINT (-93.44237807431078 42.01123412218706),"1315,South  B Avenue , Nevada, Story County, Iowa, 50201, United States"
18612,1625,,Highway,150,,,Winneshiek County,1625 Hwy 150,,Calmar,Iowa,52132,IA,"1625 HWY 150, CALMAR, IA 52132",43.17495419200002,-91.86564734899996,POINT (-91.86564734899996 43.17495419200002),"1625, Highway 150  , Calmar, Winneshiek County, Iowa, 52132, United States"
27697,1316,South,,Main,Street,,Wright County,1316 South Main Street,,Clarion,Iowa,50525,IA,"1316 SOUTH MAIN STREET, CLARION, IA 50525",42.72140003,-93.7332470599999,POINT (-93.7332470599999 42.72140003),"1316,South  Main Street , Clarion, Wright County, Iowa, 50525, United States"
27735,600,,,9th,Avenue,North,Osceola County,600 9Th Avenue North,,Sibley,Iowa,51249,IA,"600 9TH AVENUE NORTH, SIBLEY, IA 51249",43.4103078900001,-95.7430985299999,POINT (-95.7430985299999 43.4103078900001),"600,  9th Avenue North, Sibley, Osceola County, Iowa, 51249, United States"
10258,534,West,,Iowa,Avenue,,Canyon County,534 W Iowa Ave,,Nampa,Idaho,83686,ID,"534 W IOWA AVE, NAMPA, ID 83686",43.55436599998711,-116.58220000036312,POINT (-116.5822000003631 43.55436599998711),"534,West  Iowa Avenue , Nampa, Canyon County, Idaho, 83686, United States"
34685,125,North,,8th,,West,Fremont County,125 N 8Th W,,St. Anthony,Idaho,83445,ID,"125 N 8TH W, ST. ANTHONY, ID 83445",43.96809846446556,-111.69354170518156,POINT (-111.6935417051816 43.96809846446556),"125,North  8th  West, St. Anthony, Fremont County, Idaho, 83445, United States"
15786,2881,East,,Lucca,Drive,,Ada County,2881 E Lucca Dr,,Meridian,Idaho,83642,ID,"2881 E LUCCA DR, MERIDIAN, ID 83642",43.57077199997911,-116.3584400000029,POINT (-116.3584400000029 43.57077199997911),"2881,East  Lucca Drive , Meridian, Ada County, Idaho, 83642, United States"
10215,1115,North,,Garden,Street,,Ada County,1115 N Garden St,,Boise,Idaho,83706,ID,"1115 N GARDEN ST, BOISE, ID 83706",43.61467899984194,-116.23851799977756,POINT (-116.2385179997776 43.61467899984194),"1115,North  Garden Street , Boise, Ada County, Idaho, 83706, United States"
10287,308,West,,12th,Avenue,,Kootenai County,308 W 12Th Ave,,Post Falls,Idaho,83854,ID,"308 W 12TH AVE, POST FALLS, ID 83854",47.7197259998575,-116.9521300001012,POINT (-116.9521300001012 47.7197259998575),"308,West  12th Avenue , Post Falls, Kootenai County, Idaho, 83854, United States"
10422,280,South,,Academy,Avenue,,Ada County,280 S Academy Ave,STE 130,Eagle,Idaho,83616,ID,"280 S ACADEMY AVE STE 130, EAGLE, ID 83616",43.69251700022392,-116.33720300023629,POINT (-116.3372030002363 43.69251700022392),"280,South  Academy Avenue , Eagle, Ada County, Idaho, 83616, United States"
10249,700,East,,Banncock,Street,,Ada County,700 E Banncock St,,Boise,Idaho,83712,ID,"700 E BANNCOCK ST, BOISE, ID 83712",43.60803200007295,-116.18530799982344,POINT (-116.1853079998234 43.60803200007295),"700,East  Banncock Street , Boise, Ada County, Idaho, 83712, United States"
10094,201,West,,Ustick,Road,,Ada County,201 W Ustick Rd,,Meridian,Idaho,83646,ID,"201 W USTICK RD, MERIDIAN, ID 83646",43.63374199972483,-116.39593099973942,POINT (-116.3959309997394 43.63374199972483),"201,West  Ustick Road , Meridian, Ada County, Idaho, 83646, United States"
42561,420,South,,Boyer,Avenue,,Bonner County,420 South Boyer Avenue,,Sandpoint,Idaho,83864,ID,"420 SOUTH BOYER AVENUE, SANDPOINT, ID 83864",48.26807384408888,-116.55774632131192,POINT (-116.5577463213119 48.26807384408888),"420,South  Boyer Avenue , Sandpoint, Bonner County, Idaho, 83864, United States"
11859,28299,,,Bluebird,Lane,,Nez Perce County,28299 Bluebird Ln,,Culdesac,Idaho,83524,ID,"28299 BLUEBIRD LN, CULDESAC, ID 83524",46.36581700005759,-116.6762019997024,POINT (-116.6762019997024 46.36581700005759),"28299,  Bluebird Lane , Culdesac, Nez Perce County, Idaho, 83524, United States"
27469,600,East,,First,Street,,Bureau County,600 E First St,,Spring Valley,Illinois,61362,IL,"600 E FIRST ST, SPRING VALLEY, IL 61362",41.3287428300001,-89.19311721,POINT (-89.19311721 41.3287428300001),"600,East  First Street , Spring Valley, Bureau County, Illinois, 61362, United States"
27349,400,North,,Caldwell,Street,,Macoupin County,400 N Caldwell St,,Staunton,Illinois,62088,IL,"400 N CALDWELL ST, STAUNTON, IL 62088",39.0152807100001,-89.78938694,POINT (-89.78938694 39.0152807100001),"400,North  Caldwell Street , Staunton, Macoupin County, Illinois, 62088, United States"
20152,2221,,,Camden,Court,,DuPage County,2221 Camden Court,,Oak Brook,Illinois,60523,IL,"2221 Camden Court, Oak Brook, Illinois 60523",41.884452,-88.204709,POINT (-88.20470899999999 41.884452),"2221,  Camden Court , Oak Brook, DuPage County, Illinois, 60523, United States"
39251,1133,,,Pfingsten,Road,,Cook County,1133 Pfingsten Rd,,Northbrook,Illinois,60062,IL,"1133 PFINGSTEN RD, NORTHBROOK, IL 60062",42.13177300232933,-87.84790144037295,POINT (-87.84790144037295 42.13177300232933),"1133,  Pfingsten Road , Northbrook, Cook County, Illinois, 60062, United States"
39317,2018,North,,Richmond,Street,,Cook County,2018 N Richmond St,,Chicago,Illinois,60647,IL,"2018 N RICHMOND ST, CHICAGO, IL 60647",41.91840324387476,-87.6987886032434,POINT (-87.6987886032434 41.91840324387476),"2018,North  Richmond Street , Chicago, Cook County, Illinois, 60647, United States"
39493,607,,,Sobieski,Street,,Cook County,607 Sobieski St,,Lemont,Illinois,60439,IL,"607 SOBIESKI ST, LEMONT, IL 60439",41.67076563522688,-87.99458282728588,POINT (-87.99458282728588 41.67076563522688),"607,  Sobieski Street , Lemont, Cook County, Illinois, 60439, United States"
39563,304,East,,Roadway,Avenue,,Effingham County,304 E Roadway Ave,,Effingham,Illinois,62401,IL,"304 E ROADWAY AVE, EFFINGHAM, IL 62401",39.12842220431872,-88.5384825358503,POINT (-88.53848253585031 39.12842220431872),"304,East  Roadway Avenue , Effingham, Effingham County, Illinois, 62401, United States"
43053,801,West,,Wall,Street,,Bond County,801 W Wall St,,Mulberry Grove,Illinois,62262,IL,"801 W WALL ST, MULBERRY GROVE, IL 62262",38.92439492665845,-89.27719427639096,POINT (-89.27719427639096 38.92439492665845),"801,West  Wall Street , Mulberry Grove, Bond County, Illinois, 62262, United States"
27407,901,South,,Grant,Street,,McHenry County,901 S Grant Street,,Harvard,Illinois,60033,IL,"901 S GRANT STREET, HARVARD, IL 60033",42.4262369100001,-88.60704005,POINT (-88.60704004999999 42.4262369100001),"901,South  Grant Street , Harvard, McHenry County, Illinois, 60033, United States"
27384,7531,South,,Stony Island,Avenue,,Cook County,7531 S Stony Island Ave,,Chicago,Illinois,60649,IL,"7531 S STONY ISLAND AVE, CHICAGO, IL 60649",41.7577306100001,-87.5852350599999,POINT (-87.5852350599999 41.7577306100001),"7531,South  Stony Island Avenue , Chicago, Cook County, Illinois, 60649, United States"
19183,3600,,,Woodview,Trace,,Marion County,3600 Woodview Trace,SUITE 200,Indianapolis,Indiana,46268,IN,"3600 WOODVIEW TRACE, SUITE 200, INDIANAPOLIS, IN 46268",39.92200379500007,-86.22239279699994,POINT (-86.22239279699994 39.92200379500007),"3600,  Woodview Trace , Indianapolis, Marion County, Indiana, 46268, United States"
30049,5400,North,,Wheeling,Avenue,,Delaware County,5400 N Wheeling Ave,,Muncie,Indiana,47304,IN,"5400 N Wheeling Ave, Muncie, IN 47304",40.238228000251816,-85.41317300001992,POINT (-85.41317300001992 40.23822800025182),"5400,North  Wheeling Avenue , Muncie, Delaware County, Indiana, 47304, United States"
32227,615,North,,Western,Avenue,,Grant County,615 N Western Ave,,Marion,Indiana,46952,IN,"615 N Western Ave, Marion, IN 46952",40.56558699996142,-85.67443199961424,POINT (-85.67443199961424 40.56558699996142),"615,North  Western Avenue , Marion, Grant County, Indiana, 46952, United States"
27622,10,,,John Kissinger,Drive,,Wabash County,10 John Kissinger Drive,,Wabash,Indiana,46992,IN,"10 JOHN KISSINGER DRIVE, WABASH, IN 46992",40.8209370000001,-85.823901,POINT (-85.82390100000001 40.8209370000001),"10,  John Kissinger Drive , Wabash, Wabash County, Indiana, 46992, United States"
33867,1415,North,,Pennsylvania,Street,,Marion County,1415 N Pennsylvania St,,Indianapolis,Indiana,46202,IN,"1415 N PENNSYLVANIA ST, INDIANAPOLIS, IN 46202",39.78646964748693,-86.15535359201417,POINT (-86.15535359201417 39.78646964748693),"1415,North  Pennsylvania Street , Indianapolis, Marion County, Indiana, 46202, United States"
33860,3420,,,Mounds,Road,,Madison County,3420 Mounds Rd,,Anderson,Indiana,46017,IN,"3420 MOUNDS RD, ANDERSON, IN 46017",40.09128129324119,-85.6321464075326,POINT (-85.6321464075326 40.09128129324119),"3420,  Mounds Road , Anderson, Madison County, Indiana, 46017, United States"
34006,911,West,,Peacekeepers,Way,,Adams County,911 W Peacekeepers Way,,Decatur,Indiana,46733,IN,"911 W PEACEKEEPERS WAY, DECATUR, IN 46733",40.80969388725156,-84.93025949683927,POINT (-84.93025949683927 40.80969388725156),"911,West  Peacekeepers Way , Decatur, Adams County, Indiana, 46733, United States"
16465,1002,North,,First,Street,,Knox County,1002 N First St,,Vincennes,Indiana,47591,IN,"1002 N FIRST ST, VINCENNES, IN 47591",38.68693697300006,-87.52065033499997,POINT (-87.52065033499997 38.68693697300006),"1002,North  First Street , Vincennes, Knox County, Indiana, 47591, United States"
18953,3400,,,Broadway,,,Lake County,3400 Broadway,,Gary,Indiana,46408,IN,"3400 BROADWAY, GARY, IN 46408",41.55632312700004,-87.33842894599995,POINT (-87.33842894599995 41.55632312700004),"3400,  Broadway  , Gary, Lake County, Indiana, 46408, United States"
19636,300,East,,5th,Street,,Benton County,300 East 5Th Street,,Fowler,Indiana,47944,IN,"300 East 5th Street, Fowler, Indiana 47944",40.617663,-87.320751,POINT (-87.320751 40.617663),"300,East  5th Street , Fowler, Benton County, Indiana, 47944, United States"
32682,501,,,3rd,Place,,Riley County,501 3Rd Pl,,Manhattan,Kansas,66502,KS,"501 3rd Pl, Manhattan, KS 66502",39.1838750002095,-96.56051899987229,POINT (-96.56051899987229 39.1838750002095),"501,  3rd Place , Manhattan, Riley County, Kansas, 66502, United States"
40430,1150,West,,6th,Street,,Thomas County,1150 W 6Th St,,Colby,Kansas,67701,KS,"1150 W 6TH ST, COLBY, KS 67701",39.39871644404493,-101.05759449341424,POINT (-101.0575944934142 39.39871644404493),"1150,West  6th Street , Colby, Thomas County, Kansas, 67701, United States"
18597,801,,,Campus,Drive,,Finney County,801 Campus Dr,,Garden City,Kansas,67846,KS,"801 CAMPUS DR, GARDEN CITY, KS 67846",37.97014618900005,-100.84808273599998,POINT (-100.848082736 37.97014618900005),"801,  Campus Drive , Garden City, Finney County, Kansas, 67846, United States"
31645,4821,West,,6th,Street,,Douglas County,4821 W 6Th St,Ste B,Lawrence,Kansas,66049,KS,"4821 W 6th St Ste B, Lawrence, KS 66049",38.9703750001916,-95.30549499999208,POINT (-95.30549499999208 38.9703750001916),"4821,West  6th Street , Lawrence, Douglas County, Kansas, 66049, United States"
24382,403,,,3rd,Avenue,,Morton County,403 3Rd Avenue,,Rolla,Kansas,67954,KS,"403 3rd Avenue, Rolla, KS 67954",37.1199267887745,-101.6321431977267,POINT (-101.6321431977267 37.1199267887745),"403,  3rd Avenue , Rolla, Morton County, Kansas, 67954, United States"
40422,2431,Southwest,,Wanamaker,Road,,Shawnee County,2431 Sw Wanamaker Rd,,Topeka,Kansas,66614,KS,"2431 SW WANAMAKER RD, TOPEKA, KS 66614",39.02292037770543,-95.76300872321404,POINT (-95.76300872321404 39.02292037770543),"2431,Southwest  Wanamaker Road , Topeka, Shawnee County, Kansas, 66614, United States"
17080,400,South,,Jefferson,,,Marion County,400 S Jefferson,,Hillsboro,Kansas,67063,KS,"400 S JEFFERSON, HILLSBORO, KS 67063",38.34845222400004,-97.19978315599997,POINT (-97.19978315599997 38.34845222400004),"400,South  Jefferson  , Hillsboro, Marion County, Kansas, 67063, United States"
27790,211,,,Cherry,Avenue,,Logan County,211 Cherry Ave,,Oakley,Kansas,67748,KS,"211 CHERRY AVE, OAKLEY, KS 67748",39.12710091,-100.8629543,POINT (-100.8629543 39.12710091),"211,  Cherry Avenue , Oakley, Logan County, Kansas, 67748, United States"
